date,flu remedies,meningitis symptoms,pcp pneumonia,flu vaccine,symptoms of meningitis,tuberculosis,flu during pregnancy,what is pneumonia,flu virus,pneumonia symptoms,home remedies for flu,meningitis vaccine,pneumonia treatment,pneumonia in children,swine flu symptoms,flu symptoms,symptoms of flu,tb meningitis,signs of meningitis,rsv virus,pneumonia causes,double pneumonia,aspiration pneumonia,meningitis symptoms in adults,what causes meningitis,cryptococcal meningitis,what is meningitis,symptoms of meningitis in adults,how to treat flu,swine flu,signs of pneumonia,rsv virus in infants,bacterial meningitis,colds and flu,what is flu,meningitis causes,flu medication,flu injection,bronchitis,cold and flu,symptoms of tb,flu treatment,bronchial pneumonia,viral meningitis,symptoms of pneumonia,is meningitis contagious,flu home remedies,causes of pneumonia
2012-12-09,32.83383283383284,43.85964912280702,0.0,0.0,35.8974358974359,20.0,21.428571428571427,0.0,16.666666666666668,18.0,0.0,50.0,0.0,0.0,0.0,13.0,12.5,33.333333333333336,33.333333333333336,22.727272727272727,24.0,0.0,0.0,36.36363636363637,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,21.686746987951807,0.0,0.0,0.0,25.0,0.0,22.0,11.0,35.80246913580247,0.0,0.0,93.0,25.0,0.0,0.0,33.0
2012-12-16,21.245421245421245,29.82456140350877,0.0,0.0,35.8974358974359,21.0,35.714285714285715,55.55555555555556,0.0,49.0,34.98134328358209,69.44444444444444,0.0,50.0,0.0,9.0,18.75,50.0,100.0,68.18181818181817,33.0,0.0,71.73913043478261,0.0,0.0,0.0,30.76923076923077,0.0,0.0,0.0,36.231884057971016,0.0,0.0,0.0,25.806451612903224,29.62962962962963,0.0,0.0,23.0,16.0,38.27160493827161,0.0,0.0,32.0,34.78260869565217,0.0,34.0,0.0
2012-12-23,28.97102897102897,26.31578947368421,0.0,15.0,0.0,15.0,42.857142857142854,0.0,33.333333333333336,65.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,66.66666666666667,0.0,45.45454545454545,0.0,0.0,0.0,65.15151515151516,0.0,62.5,38.46153846153846,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,21.0,100.0,0.0,0.0,84.0,45.65217391304348,0.0,0.0,0.0
2012-12-30,23.176823176823177,42.10526315789474,0.0,0.0,0.0,10.0,0.0,0.0,27.77777777777778,0.0,0.0,0.0,70.0,0.0,7.0,18.0,18.75,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,29.62962962962963,33.333333333333336,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,63.46153846153846,0.0,47.0
2013-01-06,32.83383283383284,14.035087719298245,44.44444444444444,0.0,15.384615384615385,21.0,0.0,33.333333333333336,0.0,37.0,0.0,0.0,25.0,0.0,5.0,11.0,12.5,33.333333333333336,0.0,22.727272727272727,25.0,0.0,52.17391304347826,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,28.0,19.35483870967742,22.22222222222222,25.0,9.090909090909092,28.0,12.0,14.814814814814815,54.76190476190476,0.0,47.0,25.0,0.0,0.0,34.0
2013-01-13,15.451215451215452,49.12280701754386,0.0,8.0,15.384615384615385,21.0,21.428571428571427,0.0,0.0,17.0,23.78731343283582,47.22222222222222,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.384615384615385,0.0,40.0,2.0,26.08695652173913,0.0,20.481927710843372,0.0,0.0,18.51851851851852,0.0,0.0,19.0,11.0,13.580246913580247,26.19047619047619,0.0,22.0,23.91304347826087,0.0,24.0,0.0
2013-01-20,15.451215451215452,28.07017543859649,44.44444444444444,0.0,15.384615384615385,28.0,0.0,33.333333333333336,16.666666666666668,17.0,0.0,0.0,0.0,0.0,0.0,12.0,25.0,33.333333333333336,0.0,22.727272727272727,23.0,0.0,0.0,0.0,0.0,0.0,15.384615384615385,0.0,0.0,0.0,0.0,0.0,21.686746987951807,0.0,0.0,40.74074074074074,20.833333333333332,7.575757575757576,35.0,0.0,0.0,26.19047619047619,0.0,34.0,23.91304347826087,42.30769230769231,47.0,0.0
2013-01-27,0.0,28.07017543859649,0.0,0.0,15.384615384615385,46.0,0.0,77.77777777777777,16.666666666666668,35.0,0.0,0.0,0.0,0.0,5.0,4.0,12.5,0.0,0.0,0.0,0.0,52.27272727272727,0.0,34.84848484848485,0.0,0.0,15.384615384615385,40.0,40.0,2.0,0.0,0.0,32.53012048192771,0.0,35.483870967741936,0.0,20.833333333333332,0.0,16.0,0.0,20.987654320987655,26.19047619047619,0.0,23.0,36.95652173913044,44.23076923076923,0.0,0.0
2013-02-03,15.451215451215452,35.08771929824562,0.0,8.0,0.0,54.0,42.857142857142854,33.333333333333336,16.666666666666668,26.0,0.0,94.44444444444444,25.0,0.0,0.0,12.0,25.0,0.0,0.0,0.0,69.0,0.0,50.0,0.0,0.0,25.0,15.384615384615385,0.0,0.0,2.0,24.63768115942029,0.0,42.16867469879518,0.0,16.129032258064516,0.0,20.833333333333332,0.0,35.0,0.0,46.91358024691358,0.0,43.13725490196079,22.0,47.82608695652174,42.30769230769231,0.0,0.0
2013-02-10,28.97102897102897,71.9298245614035,0.0,7.0,25.641025641025642,59.0,21.428571428571427,0.0,16.666666666666668,16.0,22.388059701492537,0.0,35.0,0.0,0.0,12.0,0.0,33.333333333333336,0.0,22.727272727272727,22.0,0.0,0.0,100.0,36.0655737704918,0.0,23.076923076923077,0.0,0.0,2.0,24.63768115942029,0.0,20.481927710843372,0.0,48.38709677419355,29.62962962962963,0.0,0.0,33.0,21.0,58.02469135802469,0.0,0.0,42.0,22.82608695652174,0.0,22.0,30.0
2013-02-17,28.97102897102897,50.87719298245614,38.888888888888886,7.0,0.0,62.0,35.714285714285715,33.333333333333336,16.666666666666668,24.0,0.0,0.0,0.0,0.0,4.0,23.0,34.375,91.66666666666667,33.333333333333336,22.727272727272727,22.0,0.0,45.65217391304348,31.818181818181817,0.0,25.0,0.0,40.0,40.0,3.0,0.0,0.0,0.0,16.0,16.129032258064516,55.55555555555556,0.0,7.575757575757576,30.0,10.0,37.03703703703704,23.80952380952381,0.0,52.0,22.82608695652174,0.0,22.0,59.0
2013-02-24,13.51981351981352,45.6140350877193,0.0,22.0,30.76923076923077,61.0,57.142857142857146,33.333333333333336,16.666666666666668,24.0,0.0,0.0,0.0,0.0,4.0,11.0,12.5,33.333333333333336,0.0,22.727272727272727,43.0,47.72727272727273,0.0,0.0,0.0,0.0,46.15384615384615,0.0,0.0,2.0,0.0,0.0,38.55421686746988,16.0,0.0,37.03703703703704,20.833333333333332,0.0,22.0,15.0,37.03703703703704,23.80952380952381,0.0,21.0,33.69565217391305,40.38461538461539,0.0,0.0
2013-03-03,13.51981351981352,63.1578947368421,0.0,7.0,35.8974358974359,66.0,0.0,33.333333333333336,22.22222222222222,32.0,22.388059701492537,0.0,20.0,0.0,0.0,6.0,12.5,33.333333333333336,0.0,22.727272727272727,0.0,0.0,45.65217391304348,31.818181818181817,34.42622950819672,50.0,15.384615384615385,40.0,40.0,2.0,23.18840579710145,0.0,38.55421686746988,16.0,22.580645161290324,0.0,29.166666666666668,7.575757575757576,42.0,30.0,30.864197530864196,0.0,41.1764705882353,41.0,22.82608695652174,78.84615384615384,43.0,0.0
2013-03-10,13.51981351981352,19.29824561403509,0.0,14.0,20.512820512820515,51.0,21.428571428571427,33.333333333333336,16.666666666666668,31.0,0.0,0.0,40.0,57.142857142857146,0.0,11.0,12.5,0.0,0.0,34.090909090909086,21.0,47.72727272727273,45.65217391304348,0.0,0.0,25.0,53.84615384615385,0.0,40.0,2.0,0.0,0.0,38.55421686746988,32.0,22.580645161290324,0.0,41.666666666666664,7.575757575757576,37.0,10.0,24.691358024691358,23.80952380952381,39.21568627450981,20.0,21.73913043478261,0.0,21.0,0.0
2013-03-17,30.902430902430904,63.1578947368421,88.88888888888889,36.0,41.02564102564103,35.0,21.428571428571427,0.0,27.77777777777778,17.0,23.78731343283582,0.0,25.0,0.0,5.0,4.0,0.0,66.66666666666667,66.66666666666667,22.727272727272727,23.0,52.27272727272727,0.0,0.0,0.0,25.0,0.0,40.0,0.0,6.0,0.0,0.0,21.686746987951807,18.0,35.483870967741936,29.62962962962963,66.66666666666667,7.575757575757576,35.0,0.0,13.580246913580247,26.19047619047619,0.0,34.0,0.0,0.0,0.0,0.0
2013-03-24,15.451215451215452,50.87719298245614,0.0,17.0,15.384615384615385,24.0,21.428571428571427,55.55555555555556,16.666666666666668,73.0,25.186567164179102,100.0,0.0,0.0,0.0,6.0,12.5,0.0,0.0,51.13636363636363,0.0,0.0,54.34782608695652,0.0,0.0,0.0,23.076923076923077,0.0,0.0,3.0,0.0,0.0,100.0,0.0,35.483870967741936,40.74074074074074,0.0,25.757575757575758,31.0,29.0,0.0,28.571428571428573,47.05882352941177,35.0,26.08695652173913,46.15384615384615,25.0,0.0
2013-03-31,23.176823176823177,43.85964912280702,0.0,29.0,51.282051282051285,27.0,0.0,0.0,0.0,36.0,48.973880597014926,0.0,0.0,0.0,0.0,10.0,40.625,33.333333333333336,0.0,22.727272727272727,48.0,0.0,0.0,72.72727272727273,0.0,0.0,38.46153846153846,60.0,0.0,3.0,26.08695652173913,0.0,86.74698795180723,27.0,0.0,62.96296296296296,0.0,16.666666666666668,47.0,17.0,27.160493827160494,26.19047619047619,45.09803921568628,58.0,25.0,44.23076923076923,73.0,33.0
2013-04-07,42.49084249084249,56.14035087719298,38.888888888888886,29.0,30.76923076923077,34.0,0.0,66.66666666666667,0.0,16.0,22.388059701492537,0.0,20.0,0.0,0.0,22.0,21.875,91.66666666666667,33.333333333333336,39.772727272727266,42.0,0.0,0.0,31.818181818181817,0.0,25.0,15.384615384615385,40.0,40.0,2.0,23.18840579710145,0.0,77.10843373493977,16.0,32.25806451612903,37.03703703703704,20.833333333333332,25.757575757575758,39.0,35.0,37.03703703703704,47.61904761904762,39.21568627450981,20.0,0.0,0.0,32.0,29.0
2013-04-14,34.765234765234766,100.0,0.0,25.0,76.92307692307692,47.0,0.0,0.0,16.666666666666668,15.0,32.18283582089552,0.0,30.0,28.571428571428573,0.0,15.0,15.625,33.333333333333336,0.0,22.727272727272727,21.0,0.0,0.0,63.63636363636363,34.42622950819672,87.5,30.76923076923077,0.0,40.0,7.0,0.0,0.0,56.626506024096386,16.0,0.0,37.03703703703704,20.833333333333332,7.575757575757576,41.0,10.0,12.345679012345679,47.61904761904762,39.21568627450981,0.0,0.0,38.46153846153846,42.0,0.0
2013-04-21,42.49084249084249,50.87719298245614,0.0,33.0,15.384615384615385,32.0,64.28571428571429,33.333333333333336,27.77777777777778,32.0,67.16417910447761,44.44444444444444,0.0,28.571428571428573,0.0,28.0,21.875,33.333333333333336,33.333333333333336,51.13636363636363,32.0,0.0,45.65217391304348,33.333333333333336,36.0655737704918,0.0,15.384615384615385,100.0,0.0,2.0,23.18840579710145,0.0,0.0,32.0,32.25806451612903,37.03703703703704,41.666666666666664,15.151515151515152,45.0,15.0,12.345679012345679,0.0,41.1764705882353,41.0,44.56521739130435,40.38461538461539,65.0,30.0
2013-04-28,36.696636696636695,66.66666666666667,0.0,11.0,15.384615384615385,58.0,21.428571428571427,33.333333333333336,27.77777777777778,25.0,0.0,0.0,20.0,28.571428571428573,0.0,29.0,37.5,0.0,0.0,45.45454545454545,22.0,0.0,47.82608695652174,0.0,0.0,25.0,38.46153846153846,0.0,40.0,2.0,24.63768115942029,0.0,20.481927710843372,100.0,48.38709677419355,18.51851851851852,20.833333333333332,15.151515151515152,44.0,42.0,25.925925925925927,50.0,62.745098039215684,64.0,57.608695652173914,0.0,34.0,30.0
2013-05-05,54.07925407925408,24.56140350877193,0.0,39.0,46.15384615384615,33.0,85.71428571428571,66.66666666666667,22.22222222222222,46.0,20.988805970149254,0.0,20.0,0.0,6.0,18.0,15.625,41.666666666666664,33.333333333333336,62.49999999999999,0.0,0.0,45.65217391304348,0.0,0.0,0.0,15.384615384615385,0.0,40.0,7.0,23.18840579710145,0.0,19.27710843373494,39.0,45.16129032258065,0.0,41.666666666666664,15.151515151515152,67.0,24.0,23.45679012345679,69.04761904761905,39.21568627450981,20.0,86.95652173913044,38.46153846153846,63.0,0.0
2013-05-12,69.53046953046953,36.8421052631579,0.0,25.0,15.384615384615385,43.0,64.28571428571429,33.333333333333336,16.666666666666668,16.0,0.0,0.0,40.0,0.0,6.0,15.0,15.625,33.333333333333336,33.333333333333336,62.49999999999999,21.0,0.0,0.0,31.818181818181817,34.42622950819672,37.5,15.384615384615385,40.0,40.0,4.0,0.0,0.0,19.27710843373494,32.0,22.580645161290324,18.51851851851852,29.166666666666668,0.0,68.0,44.0,30.864197530864196,0.0,0.0,20.0,21.73913043478261,0.0,21.0,29.0
2013-05-19,19.314019314019315,42.10526315789474,0.0,28.0,61.53846153846154,35.0,0.0,33.333333333333336,16.666666666666668,30.0,20.988805970149254,41.666666666666664,20.0,28.571428571428573,0.0,30.0,21.875,91.66666666666667,0.0,62.49999999999999,61.0,0.0,0.0,62.121212121212125,100.0,0.0,100.0,0.0,0.0,6.0,0.0,0.0,37.34939759036145,15.0,22.580645161290324,33.333333333333336,58.333333333333336,0.0,55.0,39.0,41.97530864197531,0.0,0.0,20.0,42.391304347826086,0.0,42.0,0.0
2013-05-26,40.55944055944056,61.40350877192982,38.888888888888886,7.0,15.384615384615385,36.0,21.428571428571427,0.0,22.22222222222222,53.0,20.988805970149254,41.666666666666664,20.0,28.571428571428573,12.0,29.0,28.125,33.333333333333336,33.333333333333336,39.772727272727266,21.0,0.0,43.47826086956522,31.818181818181817,0.0,50.0,15.384615384615385,40.0,40.0,15.0,0.0,0.0,0.0,31.0,45.16129032258065,25.925925925925927,58.333333333333336,0.0,76.0,34.0,23.45679012345679,35.714285714285715,0.0,20.0,53.26086956521739,0.0,42.0,0.0
2013-06-02,34.765234765234766,24.56140350877193,0.0,18.0,15.384615384615385,32.0,21.428571428571427,33.333333333333336,16.666666666666668,15.0,64.36567164179104,0.0,20.0,28.571428571428573,10.0,16.0,0.0,33.333333333333336,33.333333333333336,28.409090909090907,21.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,11.0,91.30434782608695,0.0,37.34939759036145,16.0,16.129032258064516,18.51851851851852,50.0,0.0,51.0,20.0,18.51851851851852,23.80952380952381,78.43137254901961,20.0,21.73913043478261,0.0,32.0,0.0
2013-06-09,34.765234765234766,50.87719298245614,0.0,22.0,92.3076923076923,44.0,21.428571428571427,33.333333333333336,16.666666666666668,63.0,55.97014925373134,0.0,40.0,0.0,23.0,37.0,59.375,0.0,0.0,62.49999999999999,21.0,0.0,0.0,31.818181818181817,0.0,25.0,0.0,0.0,0.0,31.0,46.3768115942029,0.0,0.0,40.0,32.25806451612903,18.51851851851852,29.166666666666668,7.575757575757576,94.0,35.0,24.691358024691358,47.61904761904762,0.0,21.0,33.69565217391305,0.0,76.0,89.0
2013-06-16,61.80486180486181,49.12280701754386,0.0,8.0,25.641025641025642,30.0,0.0,0.0,38.888888888888886,70.0,23.78731343283582,47.22222222222222,35.0,0.0,37.0,39.0,31.25,50.0,50.0,0.0,23.0,0.0,0.0,34.84848484848485,0.0,25.0,0.0,100.0,40.0,34.0,75.3623188405797,0.0,21.686746987951807,53.0,35.483870967741936,18.51851851851852,20.833333333333332,0.0,65.0,27.0,13.580246913580247,78.57142857142857,88.23529411764706,0.0,23.91304347826087,42.30769230769231,24.0,0.0
2013-06-23,42.49084249084249,45.6140350877193,0.0,11.0,41.02564102564103,40.0,21.428571428571427,33.333333333333336,16.666666666666668,65.0,0.0,0.0,30.0,28.571428571428573,61.0,75.0,96.875,33.333333333333336,33.333333333333336,22.727272727272727,44.0,0.0,0.0,0.0,36.0655737704918,0.0,15.384615384615385,0.0,0.0,62.0,24.63768115942029,0.0,20.481927710843372,66.0,100.0,74.07407407407408,20.833333333333332,0.0,64.0,15.0,38.27160493827161,50.0,82.3529411764706,32.0,45.65217391304348,0.0,45.0,30.0
2013-06-30,71.46187146187147,84.21052631578948,38.888888888888886,7.0,0.0,20.0,21.428571428571427,88.88888888888889,27.77777777777778,16.0,0.0,44.44444444444444,20.0,0.0,100.0,100.0,100.0,0.0,33.333333333333336,45.45454545454545,21.0,97.72727272727273,0.0,0.0,0.0,25.0,15.384615384615385,40.0,100.0,100.0,0.0,0.0,39.75903614457831,16.0,32.25806451612903,18.51851851851852,41.666666666666664,0.0,60.0,25.0,12.345679012345679,35.714285714285715,41.1764705882353,21.0,0.0,40.38461538461539,44.0,29.0
2013-07-07,27.03962703962704,43.85964912280702,0.0,14.0,20.512820512820515,24.0,42.857142857142854,33.333333333333336,0.0,63.0,44.776119402985074,0.0,20.0,0.0,42.0,85.0,96.875,50.0,0.0,34.090909090909086,42.0,0.0,91.30434782608695,31.818181818181817,0.0,0.0,0.0,40.0,0.0,51.0,0.0,0.0,19.27710843373494,16.0,48.38709677419355,0.0,29.166666666666668,15.151515151515152,91.0,30.0,37.03703703703704,71.42857142857143,100.0,20.0,21.73913043478261,0.0,86.0,29.0
2013-07-14,40.55944055944056,24.56140350877193,77.77777777777777,7.0,30.76923076923077,37.0,21.428571428571427,0.0,0.0,46.0,32.18283582089552,0.0,40.0,0.0,44.0,48.0,62.5,0.0,0.0,39.772727272727266,31.0,93.18181818181819,0.0,0.0,0.0,25.0,0.0,0.0,0.0,57.0,21.73913043478261,0.0,18.072289156626507,39.0,45.16129032258065,18.51851851851852,20.833333333333332,0.0,47.0,29.0,29.62962962962963,33.333333333333336,0.0,20.0,42.391304347826086,38.46153846153846,0.0,56.0
2013-07-21,13.51981351981352,54.3859649122807,0.0,0.0,30.76923076923077,24.0,42.857142857142854,33.333333333333336,16.666666666666668,67.0,0.0,0.0,0.0,57.142857142857146,37.0,52.0,43.75,41.666666666666664,0.0,17.045454545454543,30.0,0.0,0.0,30.303030303030305,0.0,25.0,0.0,40.0,0.0,38.0,21.73913043478261,0.0,36.144578313253014,23.0,16.129032258064516,18.51851851851852,37.5,0.0,58.0,19.0,34.5679012345679,66.66666666666667,0.0,19.0,20.652173913043477,36.53846153846154,0.0,0.0
2013-07-28,32.83383283383284,70.17543859649123,0.0,0.0,71.7948717948718,32.0,21.428571428571427,55.55555555555556,16.666666666666668,29.0,40.57835820895522,41.666666666666664,30.0,28.571428571428573,29.0,36.0,53.125,0.0,25.0,28.409090909090907,20.0,0.0,0.0,0.0,0.0,25.0,15.384615384615385,0.0,0.0,31.0,0.0,0.0,0.0,0.0,29.032258064516128,0.0,75.0,0.0,66.0,19.0,34.5679012345679,21.428571428571427,0.0,19.0,0.0,36.53846153846154,30.0,0.0
2013-08-04,27.03962703962704,31.57894736842105,0.0,7.0,0.0,40.0,21.428571428571427,66.66666666666667,16.666666666666668,31.0,22.388059701492537,0.0,0.0,28.571428571428573,17.0,33.0,46.875,41.666666666666664,0.0,22.727272727272727,31.0,0.0,45.65217391304348,0.0,0.0,25.0,0.0,0.0,0.0,21.0,23.18840579710145,0.0,19.27710843373494,16.0,22.580645161290324,0.0,20.833333333333332,0.0,68.0,20.0,24.691358024691358,47.61904761904762,0.0,20.0,21.73913043478261,0.0,0.0,0.0
2013-08-11,50.21645021645022,80.70175438596492,72.22222222222223,7.0,20.512820512820515,31.0,21.428571428571427,33.333333333333336,22.22222222222222,50.0,19.589552238805968,0.0,20.0,57.142857142857146,23.0,35.0,25.0,25.0,0.0,17.045454545454543,0.0,0.0,41.30434782608695,57.57575757575758,31.147540983606557,50.0,15.384615384615385,40.0,0.0,32.0,0.0,0.0,16.867469879518072,14.0,35.483870967741936,0.0,16.666666666666668,6.0606060606060606,87.0,32.0,28.395061728395063,21.428571428571427,35.294117647058826,0.0,19.565217391304348,0.0,78.0,26.0
2013-08-18,63.73626373626374,73.6842105263158,33.333333333333336,6.0,56.41025641025641,54.0,28.571428571428573,33.333333333333336,61.111111111111114,50.0,19.589552238805968,0.0,0.0,28.571428571428573,17.0,27.0,31.25,58.333333333333336,0.0,28.409090909090907,0.0,0.0,0.0,57.57575757575758,0.0,25.0,23.076923076923077,0.0,0.0,18.0,62.31884057971015,0.0,0.0,14.0,41.935483870967744,33.333333333333336,62.5,6.0606060606060606,53.0,31.0,77.77777777777777,21.428571428571427,0.0,0.0,80.43478260869566,0.0,0.0,0.0
2013-08-25,11.588411588411589,78.94736842105263,0.0,6.0,61.53846153846154,38.0,0.0,88.88888888888889,22.22222222222222,21.0,58.76865671641791,0.0,20.0,0.0,19.0,20.0,15.625,25.0,25.0,39.772727272727266,19.0,0.0,0.0,86.36363636363636,0.0,50.0,23.076923076923077,40.0,80.0,17.0,20.28985507246377,0.0,16.867469879518072,21.0,29.032258064516128,0.0,54.166666666666664,0.0,61.0,35.0,38.27160493827161,21.428571428571427,35.294117647058826,18.0,19.565217391304348,34.61538461538461,29.0,77.0
2013-09-01,30.902430902430904,57.89473684210526,38.888888888888886,0.0,46.15384615384615,40.0,0.0,0.0,0.0,35.0,39.179104477611936,0.0,20.0,28.571428571428573,9.0,28.0,21.875,25.0,0.0,17.045454545454543,57.0,0.0,0.0,0.0,31.147540983606557,0.0,46.15384615384615,40.0,0.0,13.0,20.28985507246377,0.0,16.867469879518072,0.0,22.580645161290324,14.814814814814815,54.166666666666664,0.0,73.0,27.0,22.22222222222222,30.952380952380953,0.0,37.0,40.21739130434783,0.0,39.0,26.0
2013-09-08,36.696636696636695,33.333333333333336,0.0,6.0,15.384615384615385,28.0,0.0,33.333333333333336,16.666666666666668,69.0,19.589552238805968,38.888888888888886,30.0,28.571428571428573,18.0,26.0,18.75,25.0,25.0,17.045454545454543,28.0,0.0,80.43478260869566,0.0,0.0,25.0,15.384615384615385,0.0,0.0,20.0,20.28985507246377,0.0,16.867469879518072,0.0,12.903225806451612,33.333333333333336,0.0,0.0,63.0,9.0,54.32098765432099,30.952380952380953,35.294117647058826,27.0,39.130434782608695,51.92307692307692,38.0,26.0
2013-09-15,19.314019314019315,78.94736842105263,0.0,0.0,35.8974358974359,33.0,0.0,55.55555555555556,0.0,21.0,19.589552238805968,0.0,20.0,28.571428571428573,6.0,31.0,37.5,25.0,0.0,0.0,19.0,0.0,41.30434782608695,0.0,0.0,25.0,30.76923076923077,0.0,60.0,10.0,20.28985507246377,0.0,25.301204819277107,29.0,0.0,40.74074074074074,37.5,0.0,57.0,13.0,27.160493827160494,0.0,0.0,27.0,19.565217391304348,0.0,19.0,0.0
2013-09-22,42.49084249084249,84.21052631578948,38.888888888888886,0.0,30.76923076923077,24.0,0.0,33.333333333333336,27.77777777777778,48.0,33.582089552238806,44.44444444444444,65.0,42.857142857142854,13.0,15.0,0.0,0.0,33.333333333333336,39.772727272727266,21.0,0.0,0.0,31.818181818181817,34.42622950819672,25.0,15.384615384615385,40.0,80.0,14.0,23.18840579710145,0.0,97.59036144578313,0.0,16.129032258064516,37.03703703703704,41.666666666666664,0.0,42.0,10.0,24.691358024691358,47.61904761904762,0.0,21.0,22.82608695652174,0.0,22.0,0.0
2013-09-29,23.176823176823177,57.89473684210526,33.333333333333336,6.0,25.641025641025642,35.0,35.714285714285715,77.77777777777777,22.22222222222222,52.0,0.0,0.0,0.0,0.0,9.0,17.0,15.625,0.0,25.0,34.090909090909086,27.0,40.90909090909091,39.130434782608695,0.0,29.508196721311474,0.0,46.15384615384615,0.0,40.0,8.0,18.840579710144926,0.0,32.53012048192771,13.0,25.806451612903224,22.22222222222222,25.0,0.0,53.0,17.0,14.814814814814815,100.0,33.333333333333336,34.0,0.0,48.07692307692308,18.0,24.0
2013-10-06,44.422244422244425,40.35087719298246,33.333333333333336,0.0,35.8974358974359,42.0,14.285714285714286,22.22222222222222,27.77777777777778,70.0,53.17164179104478,36.111111111111114,15.0,35.714285714285715,3.0,15.0,15.625,75.0,25.0,17.045454545454543,26.0,38.63636363636363,36.95652173913044,0.0,0.0,37.5,23.076923076923077,40.0,0.0,5.0,0.0,68.42105263157895,15.662650602409638,0.0,19.35483870967742,0.0,16.666666666666668,0.0,28.0,8.0,49.382716049382715,0.0,0.0,33.0,54.34782608695652,63.46153846153846,26.0,0.0
2013-10-13,34.765234765234766,71.9298245614035,0.0,6.0,25.641025641025642,44.0,14.285714285714286,22.22222222222222,11.11111111111111,45.0,18.190298507462686,0.0,35.0,21.428571428571427,10.0,15.0,18.75,25.0,0.0,0.0,35.0,38.63636363636363,36.95652173913044,0.0,57.377049180327866,25.0,30.76923076923077,0.0,40.0,5.0,0.0,0.0,15.662650602409638,26.0,12.903225806451612,22.22222222222222,33.333333333333336,0.0,52.0,20.0,50.617283950617285,19.047619047619047,33.333333333333336,50.0,18.47826086956522,0.0,18.0,24.0
2013-10-20,25.10822510822511,31.57894736842105,0.0,0.0,10.256410256410257,36.0,14.285714285714286,0.0,11.11111111111111,46.0,15.391791044776118,0.0,15.0,21.428571428571427,3.0,12.0,12.5,25.0,0.0,0.0,16.0,36.36363636363637,34.78260869565217,24.242424242424242,0.0,25.0,0.0,40.0,40.0,2.0,0.0,0.0,14.457831325301205,0.0,12.903225806451612,14.814814814814815,16.666666666666668,0.0,25.0,15.0,58.02469135802469,35.714285714285715,29.41176470588235,22.0,23.91304347826087,0.0,0.0,21.0
2013-10-27,15.451215451215452,45.6140350877193,0.0,5.0,25.641025641025642,39.0,14.285714285714286,0.0,16.666666666666668,11.0,0.0,0.0,35.0,21.428571428571427,4.0,10.0,15.625,66.66666666666667,25.0,0.0,23.0,0.0,0.0,22.727272727272727,24.59016393442623,37.5,15.384615384615385,0.0,0.0,2.0,0.0,0.0,20.481927710843372,23.0,32.25806451612903,18.51851851851852,37.5,0.0,24.0,7.0,61.72839506172839,16.666666666666668,0.0,29.0,15.217391304347826,0.0,0.0,62.0
2013-11-03,19.314019314019315,57.89473684210526,0.0,0.0,30.76923076923077,20.0,28.571428571428573,22.22222222222222,11.11111111111111,39.0,0.0,0.0,15.0,0.0,0.0,9.0,9.375,25.0,0.0,17.045454545454543,22.0,34.09090909090909,32.608695652173914,0.0,0.0,0.0,15.384615384615385,60.0,40.0,5.0,0.0,0.0,0.0,0.0,16.129032258064516,11.11111111111111,12.5,4.545454545454546,31.0,7.0,30.864197530864196,33.333333333333336,0.0,0.0,31.52173913043478,55.76923076923077,15.0,21.0
2013-11-10,13.51981351981352,70.17543859649123,0.0,0.0,35.8974358974359,19.0,28.571428571428573,0.0,33.333333333333336,31.0,13.992537313432836,0.0,15.0,21.428571428571427,0.0,13.0,15.625,16.666666666666668,16.666666666666668,0.0,14.0,0.0,0.0,21.21212121212121,0.0,12.5,7.6923076923076925,20.0,20.0,2.0,0.0,0.0,13.25301204819277,16.0,9.67741935483871,0.0,12.5,0.0,40.0,13.0,44.44444444444444,16.666666666666668,0.0,20.0,0.0,25.0,28.0,0.0
2013-11-17,34.765234765234766,28.07017543859649,72.22222222222223,0.0,10.256410256410257,21.0,28.571428571428573,44.44444444444444,0.0,15.0,13.992537313432836,27.77777777777778,15.0,28.571428571428573,3.0,8.0,15.625,0.0,0.0,0.0,13.0,0.0,0.0,0.0,42.622950819672134,37.5,30.76923076923077,20.0,20.0,2.0,28.985507246376812,0.0,12.048192771084338,10.0,9.67741935483871,22.22222222222222,0.0,4.545454545454546,20.0,6.0,41.97530864197531,14.285714285714286,0.0,38.0,20.652173913043477,0.0,13.0,18.0
