date,flu symptoms,swine flu,flu remedies,symptoms of flu,flu medication,flu vaccine,cat flu,flu home remedies,swine flu symptoms,home remedies for flu,flu during pregnancy,bird flu,cat flu in dogs,man flu,flu injection,home remedy for flu,what is mono,meningitis symptoms,symptoms of meningitis,meningitis causes,what is meningitis,tb meningitis,cryptococcal meningitis,meningitis in children,is meningitis contagious,causes of meningitis,what causes meningitis,meningitis symptoms children,symptoms of malaria,rsv virus,pneumonia symptoms,symptoms of pneumonia,pneumonia causes,pneumonia treatment,signs of pneumonia,pneumonia in children,bronchitis,bronchial pneumonia,what causes pneumonia,walking pneumonia,signs and symptoms of pneumonia,pcp pneumonia,lobar pneumonia
2012-11-04,23.80952380952381,0.0,14.516129032258066,41.666666666666664,38.095238095238095,0.0,22.727272727272727,0.0,0.0,0.0,26.804123711340207,0.0,0.0,0.0,0.0,36.58008658008658,40.476190476190474,17.0,27.419354838709676,12.857142857142858,28.846153846153847,0.0,41.666666666666664,0.0,0.0,0.0,0.0,0.0,44.0,0.0,11.428571428571429,0.0,16.129032258064516,19.23076923076923,22.727272727272727,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-11,15.873015873015873,5.0,14.516129032258066,12.5,0.0,8.474576271186441,0.0,43.33333333333334,0.0,23.80952380952381,0.0,0.0,0.0,23.636363636363637,0.0,11.958874458874458,0.0,34.0,14.516129032258064,0.0,0.0,0.0,0.0,55.55555555555556,44.26229508196721,31.03448275862069,0.0,0.0,0.0,0.0,46.666666666666664,54.98652291105122,32.25806451612903,0.0,0.0,0.0,19.0,47.0,0.0,0.0,0.0,41.0,0.0
2012-11-18,7.936507936507937,3.0,0.0,12.5,23.80952380952381,0.0,45.45454545454545,0.0,5.0,0.0,56.70103092783505,0.0,38.57142857142857,0.0,0.0,0.0,0.0,18.0,29.032258064516128,25.714285714285715,61.53846153846154,0.0,44.44444444444444,59.25925925925926,0.0,33.333333333333336,0.0,0.0,23.0,0.0,24.761904761904763,19.856244384546272,32.25806451612903,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-25,0.0,3.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,23.80952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,27.77777777777778,0.0,0.0,0.0,28.0,11.0,0.0,12.380952380952381,0.0,16.129032258064516,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-02,17.46031746031746,3.0,0.0,20.833333333333332,23.80952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,42.857142857142854,9.0,0.0,12.857142857142858,30.76923076923077,0.0,0.0,29.62962962962963,0.0,0.0,0.0,0.0,0.0,0.0,12.380952380952381,0.0,0.0,0.0,0.0,50.0,26.0,50.0,0.0,0.0,0.0,0.0,81.48148148148148
2012-12-09,12.698412698412698,0.0,14.516129032258066,0.0,14.285714285714286,0.0,22.727272727272727,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,28.0,14.516129032258064,40.0,0.0,0.0,0.0,59.25925925925926,0.0,0.0,44.61538461538461,29.0,24.0,0.0,0.0,0.0,16.129032258064516,19.23076923076923,0.0,50.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-16,6.349206349206349,4.0,0.0,0.0,19.047619047619047,0.0,0.0,30.33333333333334,0.0,33.333333333333336,0.0,1.746268656716418,0.0,0.0,0.0,0.0,61.904761904761905,13.0,0.0,18.571428571428573,86.53846153846153,32.16783216783217,0.0,42.592592592592595,0.0,47.12643678160919,63.07692307692308,0.0,33.0,0.0,17.142857142857142,27.49326145552561,0.0,0.0,68.18181818181819,0.0,37.0,0.0,0.0,0.0,73.95833333333333,0.0,0.0
2012-12-23,7.936507936507937,0.0,24.193548387096776,0.0,0.0,33.898305084745765,0.0,86.66666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.57142857142857,34.0,54.83870967741935,0.0,0.0,40.55944055944056,0.0,53.7037037037037,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-30,19.047619047619047,0.0,38.70967741935484,0.0,0.0,0.0,36.36363636363637,34.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,33.56643356643357,0.0,44.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,18.095238095238095,29.020664869721475,25.806451612903224,30.76923076923077,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-06,17.46031746031746,0.0,0.0,33.333333333333336,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,41.42857142857143,0.0,0.0,0.0,0.0,19.0,16.129032258064516,27.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.714285714285715,0.0,0.0,19.23076923076923,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-13,20.634920634920636,0.0,0.0,12.5,14.285714285714286,16.949152542372882,22.727272727272727,21.66666666666667,0.0,23.80952380952381,0.0,0.0,38.57142857142857,25.454545454545453,0.0,0.0,0.0,9.0,14.516129032258064,12.857142857142858,0.0,0.0,0.0,29.62962962962963,0.0,33.333333333333336,0.0,0.0,23.0,0.0,12.380952380952381,19.856244384546272,16.129032258064516,19.23076923076923,22.727272727272727,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-20,7.936507936507937,0.0,0.0,12.5,23.80952380952381,8.474576271186441,50.0,21.66666666666667,0.0,23.80952380952381,0.0,1.2537313432835822,40.0,25.454545454545453,0.0,0.0,85.71428571428571,9.0,0.0,0.0,0.0,22.377622377622377,44.44444444444444,0.0,0.0,0.0,0.0,0.0,12.0,20.8,12.380952380952381,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-27,12.698412698412698,3.0,0.0,12.5,14.285714285714286,0.0,22.727272727272727,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,46.0,14.516129032258064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,12.380952380952381,19.856244384546272,0.0,0.0,22.727272727272727,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-03,7.936507936507937,5.0,0.0,0.0,14.285714285714286,8.474576271186441,22.727272727272727,21.66666666666667,0.0,23.80952380952381,0.0,0.0,77.14285714285714,0.0,0.0,0.0,42.857142857142854,18.0,29.032258064516128,12.857142857142858,0.0,0.0,44.44444444444444,0.0,0.0,32.18390804597701,86.15384615384616,0.0,0.0,0.0,23.80952380952381,38.18508535489668,48.38709677419355,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-10,19.047619047619047,5.0,9.67741935483871,0.0,0.0,8.474576271186441,0.0,21.66666666666667,0.0,23.80952380952381,26.804123711340207,0.0,37.142857142857146,0.0,0.0,0.0,0.0,25.0,0.0,11.428571428571429,0.0,20.97902097902098,0.0,27.77777777777778,44.26229508196721,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,19.23076923076923,0.0,100.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-17,19.047619047619047,7.0,0.0,20.833333333333332,0.0,16.949152542372882,63.63636363636363,0.0,0.0,0.0,0.0,1.119402985074627,35.714285714285715,0.0,35.55555555555556,0.0,0.0,8.0,12.903225806451612,11.428571428571429,55.76923076923077,0.0,41.666666666666664,0.0,42.622950819672134,0.0,0.0,0.0,32.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,40.0,0.0
2013-02-24,7.936507936507937,0.0,9.67741935483871,8.333333333333334,23.80952380952381,16.949152542372882,22.727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.476190476190474,34.0,40.32258064516129,24.285714285714285,0.0,0.0,0.0,0.0,42.622950819672134,0.0,0.0,0.0,11.0,0.0,0.0,0.0,61.29032258064516,0.0,0.0,50.0,43.0,0.0,46.93877551020408,0.0,0.0,0.0,0.0
2013-03-03,7.936507936507937,5.0,9.67741935483871,20.833333333333332,47.61904761904762,23.728813559322035,0.0,0.0,0.0,0.0,25.77319587628866,0.0,0.0,0.0,0.0,11.255411255411255,0.0,74.0,40.32258064516129,35.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.2,11.428571428571429,18.328840970350406,0.0,19.23076923076923,0.0,50.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-10,19.047619047619047,2.0,0.0,20.833333333333332,0.0,32.20338983050848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.55555555555556,0.0,0.0,65.0,25.806451612903224,11.428571428571429,0.0,0.0,38.888888888888886,0.0,0.0,0.0,0.0,0.0,21.0,0.0,11.428571428571429,0.0,16.129032258064516,0.0,22.727272727272727,0.0,23.0,0.0,0.0,0.0,0.0,39.0,0.0
2013-03-17,12.698412698412698,3.0,14.516129032258066,12.5,23.80952380952381,62.71186440677966,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,55.0,29.032258064516128,0.0,30.76923076923077,0.0,44.44444444444444,0.0,0.0,0.0,0.0,0.0,35.0,0.0,24.761904761904763,19.856244384546272,0.0,0.0,0.0,0.0,5.0,0.0,0.0,87.71929824561404,0.0,0.0,0.0
2013-03-24,39.682539682539684,3.0,38.70967741935484,33.333333333333336,14.285714285714286,10.169491525423728,50.0,0.0,6.0,23.80952380952381,0.0,1.2985074626865674,82.85714285714286,0.0,42.22222222222222,0.0,0.0,19.0,0.0,14.285714285714286,96.15384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,11.2,39.04761904761905,21.38364779874214,16.129032258064516,19.23076923076923,0.0,0.0,16.0,0.0,54.08163265306123,0.0,0.0,0.0,0.0
2013-03-31,17.46031746031746,3.0,67.74193548387098,20.833333333333332,23.80952380952381,27.11864406779661,0.0,21.66666666666667,0.0,23.80952380952381,0.0,1.2537313432835822,0.0,0.0,82.22222222222223,0.0,42.857142857142854,37.0,30.64516129032258,12.857142857142858,30.76923076923077,22.377622377622377,0.0,29.62962962962963,0.0,0.0,0.0,0.0,23.0,32.0,24.761904761904763,39.712488769092545,32.25806451612903,0.0,0.0,0.0,63.0,51.0,52.04081632653061,0.0,0.0,0.0,0.0
2013-04-07,0.0,5.0,9.67741935483871,0.0,23.80952380952381,32.20338983050848,0.0,0.0,5.0,23.80952380952381,0.0,4.432835820895523,0.0,0.0,0.0,0.0,0.0,25.0,25.806451612903224,22.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.6,21.904761904761905,18.328840970350406,16.129032258064516,0.0,0.0,0.0,33.0,0.0,0.0,78.94736842105263,0.0,0.0,0.0
2013-04-14,11.11111111111111,0.0,9.67741935483871,0.0,9.523809523809524,8.474576271186441,63.63636363636363,0.0,0.0,23.80952380952381,0.0,2.194029850746269,35.714285714285715,0.0,0.0,0.0,0.0,24.0,0.0,11.428571428571429,0.0,0.0,0.0,0.0,42.622950819672134,58.62068965517241,40.0,0.0,21.0,9.6,21.904761904761905,18.328840970350406,0.0,19.23076923076923,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-21,34.92063492063492,2.0,9.67741935483871,8.333333333333334,23.80952380952381,16.949152542372882,22.727272727272727,43.33333333333334,0.0,23.80952380952381,51.54639175257732,4.477611940298508,0.0,0.0,0.0,0.0,0.0,25.0,12.903225806451612,0.0,0.0,19.58041958041958,0.0,25.925925925925927,0.0,0.0,40.0,26.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,45.0,45.91836734693877,0.0,0.0,0.0,0.0
2013-04-28,44.44444444444444,0.0,0.0,62.5,14.285714285714286,8.474576271186441,22.727272727272727,0.0,0.0,0.0,26.804123711340207,2.3283582089552244,0.0,0.0,37.77777777777778,0.0,0.0,9.0,14.516129032258064,0.0,0.0,0.0,83.33333333333333,0.0,0.0,0.0,0.0,0.0,33.0,20.0,35.23809523809524,38.18508535489668,0.0,19.23076923076923,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-05,34.92063492063492,0.0,82.25806451612904,8.333333333333334,0.0,32.20338983050848,0.0,21.66666666666667,5.0,42.857142857142854,0.0,1.119402985074627,0.0,0.0,35.55555555555556,0.0,0.0,16.0,12.903225806451612,11.428571428571429,0.0,0.0,38.888888888888886,0.0,0.0,0.0,0.0,26.0,10.0,18.4,21.904761904761905,18.328840970350406,0.0,19.23076923076923,0.0,0.0,46.0,0.0,0.0,0.0,0.0,39.0,0.0
2013-05-12,22.22222222222222,5.0,58.06451612903226,8.333333333333334,0.0,8.474576271186441,22.727272727272727,21.66666666666667,5.0,42.857142857142854,0.0,0.0,0.0,0.0,35.55555555555556,22.51082251082251,0.0,40.0,0.0,11.428571428571429,0.0,0.0,0.0,25.925925925925927,0.0,0.0,38.46153846153846,25.0,0.0,8.8,0.0,0.0,0.0,19.23076923076923,0.0,50.0,63.0,44.0,44.89795918367347,0.0,0.0,0.0,0.0
2013-05-19,30.158730158730158,17.0,9.67741935483871,8.333333333333334,0.0,8.474576271186441,0.0,21.66666666666667,14.0,23.80952380952381,0.0,1.074626865671642,0.0,0.0,71.11111111111111,0.0,0.0,24.0,25.806451612903224,45.714285714285715,0.0,19.58041958041958,0.0,25.925925925925927,0.0,0.0,40.0,0.0,20.0,0.0,33.333333333333336,35.130278526504945,16.129032258064516,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-26,26.984126984126984,19.0,43.5483870967742,0.0,9.523809523809524,15.254237288135593,63.63636363636363,39.00000000000001,14.0,23.80952380952381,24.742268041237114,1.074626865671642,34.285714285714285,0.0,0.0,0.0,38.095238095238095,32.0,25.806451612903224,0.0,0.0,19.58041958041958,0.0,25.925925925925927,40.98360655737705,0.0,0.0,0.0,0.0,18.4,43.80952380952381,16.80143755615454,0.0,34.61538461538461,0.0,50.0,73.0,88.0,0.0,0.0,0.0,0.0,0.0
2013-06-02,44.44444444444444,12.0,33.87096774193549,37.5,33.333333333333336,8.474576271186441,22.727272727272727,21.66666666666667,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,25.806451612903224,0.0,26.923076923076923,0.0,77.77777777777777,0.0,40.98360655737705,0.0,0.0,0.0,0.0,8.8,32.38095238095238,35.130278526504945,0.0,0.0,40.90909090909091,0.0,95.0,0.0,0.0,0.0,45.833333333333336,0.0,0.0
2013-06-09,53.96825396825397,54.0,33.87096774193549,8.333333333333334,9.523809523809524,8.474576271186441,0.0,60.66666666666668,43.0,23.80952380952381,0.0,1.119402985074627,0.0,0.0,0.0,0.0,0.0,25.0,12.903225806451612,11.428571428571429,0.0,0.0,0.0,25.925925925925927,0.0,0.0,0.0,0.0,0.0,19.2,34.285714285714285,54.98652291105122,0.0,0.0,0.0,0.0,80.0,46.0,0.0,0.0,0.0,0.0,74.07407407407408
2013-06-16,42.857142857142854,38.0,14.516129032258066,12.5,38.095238095238095,0.0,0.0,47.66666666666667,16.0,76.19047619047619,28.8659793814433,1.2537313432835822,0.0,0.0,40.0,12.662337662337661,0.0,28.0,45.16129032258065,25.714285714285715,0.0,44.75524475524475,0.0,0.0,0.0,100.0,44.61538461538461,0.0,23.0,10.4,62.857142857142854,59.56873315363882,32.25806451612903,0.0,0.0,0.0,57.0,0.0,0.0,0.0,53.125,0.0,0.0
2013-06-23,77.77777777777777,62.0,0.0,33.333333333333336,14.285714285714286,0.0,45.45454545454545,0.0,65.0,0.0,26.804123711340207,1.1641791044776122,37.142857142857146,0.0,0.0,0.0,0.0,17.0,14.516129032258064,12.857142857142858,28.846153846153847,20.97902097902098,0.0,0.0,0.0,0.0,41.53846153846154,0.0,11.0,0.0,11.428571428571429,0.0,64.51612903225806,19.23076923076923,22.727272727272727,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-30,100.0,100.0,9.67741935483871,100.0,0.0,15.254237288135593,40.90909090909091,0.0,100.0,0.0,25.77319587628866,2.238805970149254,0.0,0.0,0.0,11.255411255411255,0.0,16.0,12.903225806451612,11.428571428571429,26.923076923076923,60.13986013986014,38.888888888888886,0.0,0.0,0.0,0.0,0.0,10.0,28.0,21.904761904761905,18.328840970350406,0.0,0.0,0.0,50.0,47.0,0.0,0.0,78.94736842105263,0.0,0.0,0.0
2013-07-07,77.77777777777777,66.0,24.193548387096776,100.0,0.0,0.0,63.63636363636363,43.33333333333334,100.0,23.80952380952381,25.77319587628866,0.0,71.42857142857143,0.0,0.0,0.0,0.0,16.0,12.903225806451612,0.0,0.0,19.58041958041958,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,89.52380952380952,90.11680143755616,16.129032258064516,19.23076923076923,22.727272727272727,0.0,75.0,0.0,0.0,0.0,46.875,79.0,0.0
2013-07-14,36.507936507936506,54.0,9.67741935483871,37.5,33.333333333333336,8.474576271186441,22.727272727272727,21.66666666666667,68.0,0.0,24.742268041237114,0.0,0.0,21.818181818181817,0.0,0.0,0.0,31.0,25.806451612903224,11.428571428571429,0.0,0.0,0.0,50.0,0.0,28.735632183908045,0.0,0.0,10.0,8.8,32.38095238095238,16.80143755615454,0.0,0.0,0.0,0.0,44.0,43.0,43.87755102040816,0.0,0.0,0.0,0.0
2013-07-21,28.571428571428573,34.0,33.87096774193549,29.166666666666668,23.80952380952381,6.779661016949152,18.181818181818183,39.00000000000001,45.0,19.047619047619047,24.742268041237114,2.1044776119402986,0.0,21.818181818181817,0.0,0.0,0.0,31.0,37.096774193548384,11.428571428571429,51.92307692307692,0.0,38.888888888888886,0.0,0.0,0.0,0.0,0.0,0.0,17.6,31.428571428571427,50.40431266846361,12.903225806451612,15.384615384615385,0.0,0.0,62.0,0.0,0.0,75.43859649122807,0.0,37.0,0.0
2013-07-28,28.571428571428573,20.0,33.87096774193549,20.833333333333332,9.523809523809524,6.779661016949152,0.0,56.33333333333334,36.0,85.71428571428571,0.0,0.0,32.857142857142854,20.90909090909091,33.333333333333336,10.55194805194805,0.0,46.0,12.903225806451612,11.428571428571429,51.92307692307692,0.0,0.0,0.0,39.34426229508197,0.0,0.0,0.0,19.0,17.6,52.38095238095238,16.80143755615454,12.903225806451612,34.61538461538461,40.90909090909091,40.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-04,38.095238095238095,19.0,33.87096774193549,20.833333333333332,0.0,8.474576271186441,22.727272727272727,39.00000000000001,33.0,23.80952380952381,24.742268041237114,1.074626865671642,0.0,44.54545454545455,0.0,11.255411255411255,0.0,8.0,12.903225806451612,0.0,26.923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,33.333333333333336,53.459119496855344,0.0,19.23076923076923,0.0,50.0,41.0,45.0,45.91836734693877,0.0,0.0,0.0,0.0
2013-08-11,34.92063492063492,15.0,62.90322580645162,37.5,33.333333333333336,6.779661016949152,18.181818181818183,73.66666666666669,17.0,38.095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,35.483870967741936,0.0,0.0,0.0,36.111111111111114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.80143755615454,0.0,15.384615384615385,0.0,0.0,67.0,41.0,0.0,71.9298245614035,0.0,0.0,0.0
2013-08-18,34.92063492063492,29.0,0.0,29.166666666666668,0.0,0.0,40.90909090909091,17.333333333333336,22.0,19.047619047619047,23.711340206185568,1.0298507462686568,0.0,0.0,0.0,10.55194805194805,0.0,30.0,11.290322580645162,10.0,0.0,18.181818181818183,36.111111111111114,24.074074074074073,39.34426229508197,27.586206896551722,0.0,0.0,9.0,0.0,30.476190476190474,16.80143755615454,12.903225806451612,30.76923076923077,18.181818181818183,0.0,63.0,0.0,0.0,71.9298245614035,0.0,0.0,0.0
2013-08-25,38.095238095238095,17.0,0.0,37.5,9.523809523809524,0.0,0.0,17.333333333333336,25.0,19.047619047619047,22.68041237113402,1.9701492537313436,0.0,0.0,0.0,0.0,0.0,36.0,24.193548387096776,0.0,0.0,0.0,36.111111111111114,24.074074074074073,0.0,0.0,0.0,0.0,9.0,8.0,49.523809523809526,15.274034141958671,25.806451612903224,15.384615384615385,18.181818181818183,0.0,41.0,40.0,40.816326530612244,0.0,0.0,0.0,0.0
2013-09-01,14.285714285714286,11.0,19.35483870967742,8.333333333333334,9.523809523809524,6.779661016949152,0.0,17.333333333333336,9.0,0.0,0.0,2.0597014925373136,0.0,41.81818181818182,0.0,0.0,0.0,38.0,24.193548387096776,11.428571428571429,25.0,0.0,0.0,24.074074074074073,39.34426229508197,0.0,73.84615384615384,24.0,29.0,8.8,60.95238095238095,32.075471698113205,41.935483870967744,15.384615384615385,0.0,90.0,43.0,0.0,41.83673469387755,0.0,0.0,0.0,66.66666666666667
2013-09-08,26.984126984126984,9.0,9.67741935483871,45.833333333333336,19.047619047619047,6.779661016949152,95.45454545454545,0.0,8.0,0.0,22.68041237113402,0.0,0.0,0.0,31.11111111111111,0.0,33.333333333333336,44.0,11.290322580645162,21.428571428571427,25.0,0.0,36.111111111111114,24.074074074074073,0.0,26.436781609195403,35.38461538461539,0.0,9.0,0.0,49.523809523809526,0.0,0.0,30.76923076923077,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-15,14.285714285714286,7.0,19.35483870967742,0.0,19.047619047619047,0.0,59.09090909090909,17.333333333333336,13.0,0.0,0.0,0.9850746268656718,31.428571428571427,0.0,0.0,0.0,0.0,37.0,0.0,21.428571428571427,25.0,0.0,36.111111111111114,24.074074074074073,37.704918032786885,0.0,35.38461538461539,0.0,19.0,0.0,0.0,0.0,12.903225806451612,0.0,18.181818181818183,40.0,58.0,0.0,40.816326530612244,0.0,0.0,0.0,0.0
2013-09-22,31.746031746031747,2.0,9.67741935483871,50.0,23.80952380952381,0.0,45.45454545454545,0.0,5.0,0.0,0.0,0.0,35.714285714285715,0.0,0.0,0.0,0.0,100.0,80.64516129032258,24.285714285714285,0.0,0.0,80.55555555555556,53.7037037037037,42.622950819672134,29.885057471264368,0.0,53.0,21.0,0.0,22.857142857142858,0.0,0.0,0.0,22.727272727272727,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-29,33.333333333333336,10.0,19.35483870967742,25.0,9.523809523809524,6.779661016949152,18.181818181818183,17.333333333333336,8.0,19.047619047619047,0.0,0.0,0.0,19.09090909090909,0.0,0.0,0.0,49.0,45.16129032258065,10.0,23.076923076923077,16.783216783216783,66.66666666666667,0.0,0.0,0.0,0.0,22.0,18.0,0.0,38.095238095238095,30.548068283917342,38.70967741935484,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-06,12.698412698412698,4.0,19.35483870967742,8.333333333333334,9.523809523809524,0.0,54.54545454545455,17.333333333333336,4.0,0.0,20.61855670103093,0.0,0.0,18.181818181818183,0.0,0.0,0.0,40.0,20.967741935483872,10.0,67.3076923076923,0.0,33.333333333333336,0.0,34.42622950819672,0.0,0.0,0.0,17.0,0.0,18.095238095238095,15.274034141958671,0.0,15.384615384615385,18.181818181818183,0.0,38.0,37.0,0.0,0.0,0.0,0.0,0.0
2013-10-13,22.22222222222222,2.0,0.0,25.0,9.523809523809524,0.0,18.181818181818183,0.0,4.0,0.0,42.2680412371134,0.8955223880597016,28.571428571428573,0.0,0.0,9.145021645021645,0.0,47.0,32.25806451612903,0.0,0.0,48.95104895104895,63.888888888888886,42.592592592592595,34.42622950819672,0.0,0.0,64.0,34.0,0.0,9.523809523809524,0.0,35.483870967741936,15.384615384615385,0.0,40.0,49.0,0.0,0.0,0.0,0.0,32.0,0.0
2013-10-20,17.46031746031746,0.0,33.87096774193549,8.333333333333334,9.523809523809524,5.084745762711864,45.45454545454545,13.000000000000002,3.0,14.285714285714286,0.0,1.611940298507463,51.42857142857143,0.0,0.0,0.0,0.0,48.0,19.35483870967742,0.0,19.23076923076923,0.0,27.77777777777778,18.51851851851852,0.0,0.0,0.0,19.0,30.0,7.2,32.38095238095238,39.712488769092545,22.580645161290324,11.538461538461538,0.0,0.0,51.0,0.0,33.673469387755105,0.0,0.0,0.0,0.0
2013-10-27,7.936507936507937,2.0,43.5483870967742,0.0,0.0,0.0,31.818181818181817,30.33333333333334,0.0,33.333333333333336,18.556701030927837,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.67741935483871,8.571428571428571,19.23076923076923,0.0,55.55555555555556,18.51851851851852,0.0,20.689655172413794,0.0,0.0,7.0,0.0,55.23809523809524,25.96585804132974,32.25806451612903,11.538461538461538,13.636363636363637,0.0,59.0,0.0,32.6530612244898,0.0,33.333333333333336,0.0,0.0
2013-11-03,11.11111111111111,5.0,0.0,12.5,23.80952380952381,0.0,45.45454545454545,13.000000000000002,0.0,0.0,54.63917525773196,0.8059701492537314,25.714285714285715,0.0,0.0,0.0,28.571428571428573,23.0,19.35483870967742,8.571428571428571,0.0,0.0,0.0,18.51851851851852,60.65573770491803,0.0,29.23076923076923,19.0,7.0,0.0,0.0,0.0,0.0,0.0,31.818181818181817,0.0,33.0,0.0,32.6530612244898,56.14035087719298,0.0,0.0,51.851851851851855
2013-11-10,17.46031746031746,5.0,14.516129032258066,33.333333333333336,0.0,5.084745762711864,0.0,26.000000000000004,3.0,14.285714285714286,0.0,0.0,0.0,15.454545454545455,24.444444444444443,0.0,0.0,28.0,17.741935483870968,0.0,19.23076923076923,13.986013986013987,80.55555555555556,0.0,0.0,0.0,0.0,17.0,7.0,0.0,22.857142857142858,24.438454627133872,51.61290322580645,23.076923076923077,0.0,0.0,28.0,0.0,0.0,0.0,0.0,27.0,0.0
2013-11-17,12.698412698412698,0.0,9.67741935483871,12.5,23.80952380952381,5.084745762711864,27.272727272727273,0.0,3.0,0.0,63.91752577319588,0.0,67.14285714285714,14.545454545454545,0.0,0.0,0.0,46.0,41.935483870967744,0.0,34.61538461538461,12.587412587412587,0.0,0.0,0.0,0.0,0.0,16.0,13.0,5.6,14.285714285714286,0.0,0.0,11.538461538461538,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-24,26.984126984126984,0.0,14.516129032258066,12.5,0.0,0.0,27.272727272727273,0.0,0.0,0.0,0.0,0.0,44.285714285714285,0.0,0.0,0.0,23.80952380952381,21.0,8.064516129032258,0.0,17.307692307692307,25.174825174825173,25.0,0.0,0.0,0.0,0.0,16.0,20.0,0.0,14.285714285714286,10.69182389937107,0.0,11.538461538461538,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,46.2962962962963
2013-12-01,4.761904761904762,0.0,14.516129032258066,0.0,14.285714285714286,0.0,50.0,13.000000000000002,3.0,14.285714285714286,15.463917525773196,0.0,0.0,13.636363636363637,0.0,0.0,0.0,24.0,8.064516129032258,7.142857142857143,0.0,23.776223776223777,0.0,0.0,24.59016393442623,35.632183908045974,0.0,0.0,12.0,0.0,40.0,53.459119496855344,25.806451612903224,0.0,13.636363636363637,30.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
